,age,continent,position,prefer_foot,reputation,stat_overall,stat_potential,stat_skill_moves,value
409,29,1.0,3.0,1.0,3.0,79,79,3.0,12000000.0
410,30,0.0,3.0,1.0,2.0,79,79,3.0,9500000.0
411,31,0.0,2.0,1.0,1.0,79,79,2.0,8500000.0
412,29,1.0,0.0,1.0,2.0,79,79,3.0,12500000.0
413,32,1.0,1.0,1.0,2.0,79,79,1.0,7000000.0
414,28,1.0,2.0,0.0,3.0,79,80,2.0,11500000.0
415,28,0.0,2.0,1.0,2.0,79,80,2.0,11500000.0
416,28,1.0,0.0,1.0,3.0,79,79,3.0,13000000.0
417,31,1.0,0.0,1.0,3.0,79,79,4.0,11500000.0
418,30,1.0,1.0,1.0,1.0,79,79,1.0,8000000.0
419,31,1.0,1.0,1.0,2.0,79,79,1.0,7500000.0
420,31,1.0,0.0,1.0,1.0,79,79,3.0,11500000.0
421,28,1.0,3.0,1.0,2.0,79,79,3.0,10000000.0
422,30,1.0,3.0,1.0,3.0,79,79,3.0,11500000.0
423,32,1.0,3.0,1.0,2.0,79,79,3.0,7000000.0
424,30,1.0,1.0,1.0,3.0,79,79,1.0,8000000.0
425,29,3.0,3.0,0.0,3.0,79,79,3.0,10000000.0
426,32,1.0,2.0,1.0,2.0,79,79,2.0,7000000.0
427,34,0.0,0.0,1.0,1.0,79,79,4.0,6500000.0
428,31,1.0,3.0,0.0,3.0,79,79,5.0,11000000.0
429,33,0.0,3.0,1.0,3.0,79,79,4.0,8000000.0
430,33,0.0,3.0,1.0,2.0,79,79,4.0,7500000.0
431,31,1.0,3.0,1.0,3.0,79,79,4.0,11000000.0
432,35,0.0,0.0,1.0,2.0,79,79,4.0,6000000.0
433,32,3.0,0.0,1.0,2.0,79,79,3.0,10000000.0
434,33,1.0,1.0,1.0,2.0,79,79,1.0,6500000.0
435,37,3.0,3.0,0.0,2.0,79,79,4.0,4000000.0
436,24,1.0,0.0,1.0,1.0,78,83,3.0,14000000.0
437,20,1.0,0.0,1.0,2.0,78,87,4.0,16000000.0
438,24,1.0,3.0,1.0,1.0,78,81,3.0,13000000.0
439,23,3.0,0.0,1.0,1.0,78,84,4.0,14000000.0
440,21,0.0,3.0,1.0,1.0,78,84,3.0,12000000.0
441,19,1.0,1.0,1.0,2.0,78,90,1.0,14000000.0
442,22,1.0,3.0,1.0,1.0,78,84,4.0,14000000.0
443,26,0.0,3.0,1.0,1.0,78,78,2.0,9000000.0
444,34,0.0,3.0,0.0,1.0,78,78,4.0,5000000.0
445,24,1.0,3.0,1.0,1.0,78,81,4.0,13000000.0
446,21,1.0,2.0,1.0,1.0,78,88,3.0,14500000.0
447,22,1.0,3.0,1.0,2.0,78,84,3.0,14000000.0
448,22,1.0,3.0,1.0,1.0,78,84,4.0,14000000.0
449,32,0.0,1.0,1.0,1.0,78,78,1.0,6000000.0
450,21,1.0,3.0,1.0,1.0,78,84,3.0,14000000.0
451,23,2.0,3.0,1.0,3.0,78,80,4.0,13000000.0
452,21,1.0,3.0,1.0,1.0,78,85,4.0,14500000.0
453,21,1.0,0.0,1.0,2.0,78,86,4.0,15500000.0
454,28,0.0,0.0,1.0,1.0,78,78,3.0,10500000.0
455,23,1.0,3.0,1.0,2.0,78,83,3.0,14000000.0
456,25,1.0,0.0,1.0,1.0,78,80,3.0,13000000.0
457,24,2.0,3.0,0.0,1.0,78,83,3.0,12000000.0
458,20,1.0,2.0,1.0,1.0,78,86,3.0,13000000.0
459,23,0.0,2.0,1.0,1.0,78,85,2.0,12500000.0
460,29,1.0,1.0,1.0,1.0,78,80,1.0,8500000.0
461,25,0.0,2.0,1.0,2.0,78,80,2.0,10500000.0
462,26,2.0,2.0,1.0,1.0,78,79,2.0,10000000.0
463,22,0.0,0.0,1.0,2.0,78,85,3.0,15000000.0
464,25,0.0,3.0,1.0,1.0,78,79,4.0,12500000.0
465,26,2.0,2.0,1.0,2.0,78,79,2.0,10000000.0
466,23,1.0,3.0,1.0,1.0,78,84,4.0,14000000.0
467,30,0.0,2.0,1.0,1.0,78,78,3.0,7500000.0
468,26,1.0,2.0,1.0,1.0,78,81,3.0,10500000.0
469,26,1.0,2.0,1.0,2.0,78,81,2.0,11000000.0
470,27,0.0,0.0,1.0,2.0,78,79,3.0,12000000.0
471,23,0.0,3.0,1.0,1.0,78,83,4.0,14000000.0
472,25,0.0,3.0,0.0,1.0,78,81,4.0,13000000.0
473,29,0.0,2.0,1.0,1.0,78,78,2.0,8000000.0
474,24,0.0,3.0,1.0,1.0,78,85,3.0,12500000.0
475,25,0.0,2.0,0.0,1.0,78,81,3.0,10500000.0
476,22,2.0,3.0,1.0,1.0,78,84,4.0,14000000.0
477,25,0.0,2.0,0.0,2.0,78,80,4.0,12500000.0
478,23,2.0,3.0,0.0,2.0,78,83,4.0,13500000.0
479,23,1.0,2.0,1.0,1.0,78,84,2.0,12000000.0
480,24,2.0,3.0,1.0,2.0,78,83,3.0,13500000.0
481,23,1.0,2.0,1.0,2.0,78,84,2.0,12000000.0
482,25,1.0,3.0,1.0,1.0,78,80,4.0,12500000.0
483,23,1.0,0.0,1.0,1.0,78,84,4.0,14000000.0
484,24,1.0,2.0,0.0,1.0,78,81,3.0,11000000.0
485,25,1.0,3.0,1.0,1.0,78,83,3.0,13500000.0
486,25,0.0,3.0,0.0,2.0,78,80,4.0,12500000.0
487,27,0.0,1.0,1.0,2.0,78,80,1.0,8500000.0
488,23,1.0,3.0,1.0,3.0,78,83,3.0,13500000.0
489,22,0.0,3.0,1.0,1.0,78,84,4.0,14000000.0
490,23,1.0,3.0,1.0,2.0,78,86,3.0,15000000.0
491,25,0.0,1.0,1.0,1.0,78,82,1.0,9500000.0
492,23,1.0,3.0,1.0,1.0,78,84,4.0,14000000.0
493,24,1.0,3.0,0.0,2.0,78,83,3.0,13500000.0
494,25,1.0,2.0,1.0,2.0,78,81,3.0,10500000.0
495,25,0.0,0.0,1.0,2.0,78,79,4.0,12500000.0
496,28,1.0,2.0,1.0,2.0,78,78,2.0,8500000.0
497,24,1.0,1.0,1.0,1.0,78,84,1.0,10500000.0
498,29,0.0,3.0,1.0,2.0,78,78,4.0,10000000.0
499,25,1.0,0.0,1.0,1.0,78,79,3.0,12500000.0
500,29,2.0,3.0,1.0,2.0,78,78,3.0,10000000.0
501,27,0.0,0.0,1.0,2.0,78,78,3.0,11000000.0
502,27,0.0,0.0,1.0,1.0,78,78,3.0,11000000.0
503,26,0.0,2.0,1.0,2.0,78,81,3.0,10500000.0
504,27,1.0,1.0,1.0,2.0,78,80,1.0,8500000.0
505,26,1.0,3.0,1.0,1.0,78,79,4.0,12000000.0
506,27,0.0,3.0,1.0,2.0,78,78,4.0,11000000.0
507,28,1.0,2.0,1.0,1.0,78,79,2.0,9500000.0
508,26,1.0,3.0,1.0,2.0,78,80,4.0,12500000.0
509,27,1.0,2.0,1.0,1.0,78,80,2.0,10000000.0
510,28,1.0,2.0,1.0,1.0,78,80,2.0,10000000.0
511,31,1.0,2.0,1.0,1.0,78,78,2.0,7000000.0
512,31,0.0,3.0,0.0,2.0,78,78,3.0,9000000.0
513,26,1.0,0.0,1.0,2.0,78,81,4.0,13000000.0
514,26,1.0,3.0,1.0,2.0,78,80,2.0,10500000.0
515,29,1.0,0.0,0.0,2.0,78,78,4.0,10500000.0
516,30,3.0,3.0,1.0,2.0,78,78,3.0,9500000.0
517,26,1.0,1.0,1.0,1.0,78,82,1.0,9500000.0
518,27,1.0,2.0,1.0,2.0,78,80,2.0,10000000.0
519,28,1.0,3.0,1.0,3.0,78,79,3.0,9500000.0
520,25,3.0,3.0,1.0,2.0,78,81,4.0,13000000.0
521,34,0.0,3.0,1.0,3.0,78,78,4.0,5000000.0
522,26,1.0,2.0,1.0,2.0,78,80,2.0,10500000.0
523,32,1.0,2.0,1.0,3.0,78,78,3.0,5500000.0
524,27,2.0,0.0,1.0,2.0,78,78,4.0,11000000.0
525,30,1.0,3.0,1.0,2.0,78,78,2.0,7500000.0
526,30,1.0,1.0,1.0,2.0,78,78,1.0,6500000.0
527,30,0.0,0.0,1.0,2.0,78,78,3.0,10000000.0
528,32,1.0,3.0,1.0,2.0,78,78,3.0,8000000.0
529,27,0.0,2.0,1.0,2.0,78,80,2.0,10000000.0
530,35,0.0,1.0,1.0,3.0,78,78,1.0,2400000.0
531,33,0.0,3.0,1.0,3.0,78,78,4.0,6000000.0
532,32,3.0,3.0,0.0,3.0,78,78,4.0,8000000.0
533,34,1.0,2.0,0.0,2.0,78,78,3.0,2900000.0
534,31,1.0,3.0,1.0,2.0,78,78,3.0,7000000.0
535,31,0.0,2.0,1.0,2.0,78,78,2.0,7000000.0
536,29,1.0,2.0,1.0,2.0,78,78,2.0,8000000.0
537,31,1.0,3.0,1.0,2.0,78,78,4.0,9000000.0
538,30,1.0,3.0,1.0,2.0,78,78,3.0,9500000.0
539,33,0.0,2.0,0.0,2.0,78,78,4.0,4000000.0
540,31,0.0,3.0,0.0,2.0,78,78,4.0,7000000.0
541,32,1.0,3.0,0.0,1.0,78,78,2.0,6000000.0
542,29,2.0,3.0,1.0,2.0,77,77,4.0,9000000.0
543,23,0.0,3.0,0.0,1.0,77,82,3.0,12000000.0
544,31,1.0,3.0,1.0,2.0,77,77,3.0,7500000.0
545,29,0.0,3.0,1.0,2.0,77,77,3.0,8500000.0
546,24,0.0,3.0,0.0,1.0,77,81,3.0,11500000.0
547,30,1.0,2.0,1.0,1.0,77,77,2.0,6500000.0
548,23,1.0,3.0,0.0,2.0,77,81,3.0,11500000.0
549,35,1.0,0.0,1.0,2.0,77,77,4.0,4100000.0
550,29,2.0,0.0,1.0,2.0,77,77,4.0,9000000.0
551,35,0.0,2.0,0.0,2.0,77,77,2.0,2100000.0
552,23,1.0,3.0,0.0,1.0,77,82,2.0,10000000.0
553,27,1.0,3.0,1.0,1.0,77,78,3.0,10000000.0
554,29,1.0,3.0,1.0,2.0,77,77,3.0,8500000.0
555,32,0.0,1.0,1.0,3.0,77,77,1.0,5000000.0
556,33,2.0,3.0,1.0,2.0,77,77,3.0,3600000.0
557,29,2.0,3.0,0.0,2.0,77,77,4.0,8500000.0
558,26,1.0,0.0,0.0,2.0,77,78,3.0,10500000.0
559,34,1.0,3.0,1.0,2.0,77,77,2.0,2700000.0
560,24,1.0,2.0,0.0,1.0,77,82,3.0,10000000.0
561,25,1.0,3.0,0.0,1.0,77,81,4.0,11500000.0
562,23,0.0,2.0,1.0,1.0,77,83,2.0,10500000.0
563,32,0.0,3.0,1.0,1.0,77,77,3.0,6500000.0
564,32,1.0,0.0,1.0,2.0,77,77,4.0,7000000.0
565,26,1.0,2.0,1.0,1.0,77,78,4.0,8500000.0
566,29,1.0,3.0,1.0,2.0,77,77,3.0,8500000.0
567,27,1.0,3.0,1.0,2.0,77,78,4.0,10000000.0
568,30,1.0,2.0,0.0,2.0,77,77,2.0,6500000.0
569,27,0.0,2.0,0.0,2.0,77,77,2.0,7500000.0
570,21,1.0,2.0,1.0,2.0,77,84,3.0,11000000.0
571,32,0.0,3.0,0.0,1.0,77,77,4.0,7000000.0
572,34,0.0,3.0,1.0,2.0,77,77,4.0,4500000.0
573,33,0.0,0.0,1.0,2.0,77,77,4.0,5500000.0
574,23,1.0,1.0,1.0,1.0,77,83,1.0,9000000.0
575,27,1.0,0.0,1.0,1.0,77,77,4.0,9500000.0
576,21,1.0,2.0,1.0,1.0,77,83,2.0,10500000.0
577,27,2.0,1.0,0.0,1.0,77,80,1.0,7500000.0
578,28,1.0,0.0,1.0,1.0,77,77,3.0,9000000.0
579,24,3.0,3.0,1.0,2.0,77,80,4.0,11500000.0
580,24,0.0,0.0,1.0,1.0,77,82,4.0,12000000.0
581,30,1.0,3.0,1.0,2.0,77,77,3.0,8500000.0
582,28,0.0,0.0,1.0,2.0,77,77,3.0,9000000.0
583,30,1.0,3.0,1.0,1.0,77,77,3.0,6500000.0
584,30,0.0,2.0,1.0,1.0,77,77,2.0,6500000.0
585,23,1.0,2.0,1.0,1.0,77,84,3.0,10500000.0
586,26,1.0,2.0,1.0,1.0,77,78,3.0,8500000.0
587,27,1.0,3.0,0.0,2.0,77,77,4.0,9000000.0
588,21,1.0,0.0,0.0,1.0,77,84,4.0,12500000.0
589,28,0.0,0.0,1.0,1.0,77,77,3.0,9000000.0
590,32,2.0,3.0,1.0,1.0,77,77,3.0,5000000.0
591,28,1.0,3.0,1.0,1.0,77,77,3.0,9000000.0
592,34,1.0,1.0,1.0,3.0,77,77,1.0,3600000.0
593,30,0.0,3.0,1.0,2.0,77,77,3.0,8000000.0
594,34,0.0,2.0,1.0,3.0,77,77,2.0,2500000.0
595,37,0.0,0.0,1.0,1.0,77,77,3.0,3200000.0
596,32,1.0,3.0,1.0,1.0,77,77,3.0,5000000.0
597,34,0.0,0.0,1.0,3.0,77,77,4.0,4700000.0
598,24,1.0,3.0,1.0,1.0,77,81,4.0,11500000.0
599,27,1.0,3.0,1.0,2.0,77,77,4.0,9500000.0
600,27,1.0,2.0,1.0,2.0,77,78,3.0,8000000.0
601,28,1.0,2.0,1.0,2.0,77,79,2.0,8500000.0
602,31,0.0,0.0,1.0,2.0,77,77,4.0,8000000.0
603,33,1.0,2.0,1.0,2.0,77,77,3.0,3400000.0
604,29,0.0,2.0,0.0,2.0,77,77,3.0,6500000.0
605,22,1.0,0.0,0.0,2.0,77,83,4.0,12500000.0
606,29,0.0,3.0,1.0,1.0,77,77,4.0,8500000.0
607,31,0.0,0.0,0.0,2.0,77,77,3.0,8000000.0
608,21,1.0,2.0,1.0,1.0,77,84,3.0,11000000.0
609,23,2.0,3.0,1.0,1.0,77,81,3.0,10000000.0
610,24,1.0,2.0,1.0,1.0,77,83,2.0,10500000.0
611,36,1.0,0.0,1.0,1.0,77,77,3.0,3200000.0
612,27,1.0,3.0,1.0,3.0,77,77,3.0,9500000.0
613,29,2.0,0.0,1.0,1.0,77,77,4.0,9000000.0
614,30,0.0,0.0,1.0,1.0,77,77,4.0,8500000.0
615,29,3.0,1.0,1.0,2.0,77,78,1.0,7000000.0
616,25,1.0,2.0,1.0,1.0,77,81,3.0,9500000.0
617,23,1.0,2.0,1.0,2.0,77,83,2.0,10500000.0
618,20,3.0,3.0,0.0,1.0,77,87,3.0,14500000.0
619,32,1.0,1.0,1.0,2.0,77,77,1.0,5000000.0
620,23,0.0,2.0,1.0,2.0,77,82,2.0,10000000.0
621,26,2.0,3.0,1.0,2.0,77,80,3.0,9000000.0
622,24,1.0,2.0,0.0,2.0,77,79,2.0,9000000.0
623,20,1.0,2.0,1.0,1.0,77,86,3.0,12000000.0
624,31,1.0,2.0,1.0,2.0,77,77,3.0,6000000.0
625,24,1.0,2.0,1.0,1.0,77,83,2.0,10500000.0
626,26,0.0,0.0,1.0,1.0,77,77,3.0,9500000.0
627,24,0.0,3.0,1.0,1.0,77,82,3.0,10000000.0
628,31,3.0,3.0,1.0,3.0,77,77,4.0,7500000.0
629,29,1.0,2.0,1.0,2.0,77,77,2.0,7000000.0
630,30,1.0,2.0,0.0,2.0,77,77,2.0,6500000.0
631,25,1.0,3.0,1.0,2.0,77,80,3.0,11000000.0
632,26,1.0,3.0,1.0,2.0,77,78,3.0,10500000.0
633,26,1.0,0.0,1.0,2.0,77,78,3.0,10500000.0
634,32,1.0,3.0,1.0,2.0,77,77,2.0,6500000.0
635,25,0.0,0.0,1.0,2.0,77,82,3.0,12000000.0
636,23,1.0,0.0,1.0,2.0,77,82,4.0,12000000.0
637,23,1.0,0.0,1.0,1.0,77,83,3.0,12500000.0
638,24,0.0,2.0,0.0,2.0,77,80,4.0,9500000.0
639,25,2.0,2.0,1.0,2.0,77,80,3.0,9000000.0
640,35,1.0,1.0,0.0,2.0,77,77,1.0,2100000.0
641,23,1.0,3.0,1.0,2.0,77,84,4.0,12500000.0
642,32,1.0,2.0,1.0,3.0,77,77,2.0,5000000.0
643,28,0.0,2.0,1.0,1.0,77,77,2.0,7000000.0
644,31,1.0,3.0,1.0,2.0,77,77,3.0,7500000.0
645,29,0.0,3.0,0.0,2.0,77,77,4.0,8500000.0
646,29,4.0,2.0,1.0,2.0,77,77,2.0,7000000.0
647,26,1.0,2.0,1.0,2.0,77,78,3.0,8500000.0
648,23,1.0,0.0,1.0,1.0,77,82,3.0,12000000.0
649,31,1.0,3.0,1.0,2.0,77,77,3.0,6000000.0
650,34,0.0,0.0,1.0,2.0,77,77,3.0,4700000.0
651,23,1.0,3.0,1.0,2.0,77,82,3.0,12000000.0
652,27,1.0,0.0,1.0,2.0,77,78,3.0,10500000.0
653,23,1.0,3.0,0.0,2.0,77,81,4.0,11500000.0
654,21,1.0,2.0,1.0,1.0,77,84,2.0,11000000.0
655,21,1.0,3.0,1.0,2.0,77,83,3.0,12500000.0
656,25,1.0,0.0,1.0,1.0,77,82,3.0,12000000.0
657,24,2.0,3.0,1.0,2.0,77,80,4.0,11500000.0
658,27,1.0,2.0,1.0,1.0,77,78,3.0,8000000.0
659,29,0.0,2.0,0.0,2.0,77,77,2.0,6500000.0
660,28,2.0,2.0,1.0,2.0,77,77,3.0,7000000.0
661,27,0.0,0.0,1.0,1.0,77,78,3.0,10500000.0
662,30,1.0,0.0,0.0,3.0,77,77,3.0,8500000.0
663,24,1.0,3.0,1.0,1.0,77,79,3.0,9000000.0
664,24,1.0,3.0,1.0,2.0,77,82,4.0,12000000.0
665,21,0.0,0.0,1.0,1.0,77,85,3.0,13500000.0
666,23,1.0,2.0,1.0,1.0,77,83,3.0,10000000.0
667,25,1.0,2.0,0.0,2.0,77,80,2.0,9500000.0
668,25,0.0,3.0,0.0,1.0,77,80,3.0,9000000.0
669,28,1.0,2.0,1.0,1.0,77,79,2.0,8500000.0
670,37,1.0,0.0,1.0,2.0,77,77,3.0,3200000.0
671,28,1.0,3.0,1.0,2.0,77,77,3.0,9000000.0
672,17,0.0,0.0,1.0,1.0,77,92,5.0,17500000.0
673,32,1.0,3.0,1.0,2.0,77,77,4.0,6500000.0
674,27,1.0,2.0,1.0,1.0,77,78,2.0,8500000.0
675,25,1.0,3.0,1.0,2.0,77,80,3.0,11000000.0
676,34,1.0,1.0,1.0,2.0,77,77,1.0,3600000.0
677,29,1.0,2.0,0.0,2.0,77,77,2.0,6500000.0
678,20,1.0,2.0,0.0,1.0,77,85,3.0,11000000.0
679,21,1.0,2.0,1.0,2.0,77,86,2.0,12000000.0
680,27,1.0,3.0,1.0,2.0,77,77,3.0,9000000.0
681,25,1.0,2.0,1.0,1.0,77,80,3.0,9000000.0
682,25,1.0,1.0,1.0,1.0,77,82,1.0,8500000.0
683,29,1.0,3.0,1.0,2.0,77,77,3.0,7000000.0
684,28,0.0,1.0,1.0,1.0,77,78,1.0,7000000.0
685,30,0.0,3.0,0.0,2.0,77,77,4.0,8500000.0
686,30,1.0,3.0,1.0,1.0,77,77,3.0,8000000.0
687,30,1.0,2.0,0.0,2.0,77,77,2.0,6500000.0
688,34,0.0,3.0,1.0,2.0,77,77,4.0,4500000.0
689,26,3.0,3.0,0.0,2.0,77,78,5.0,10500000.0
690,30,0.0,3.0,1.0,1.0,77,77,4.0,8500000.0
691,21,1.0,3.0,1.0,2.0,77,89,3.0,15500000.0
692,21,1.0,2.0,0.0,1.0,77,83,4.0,10500000.0
693,30,0.0,2.0,1.0,1.0,77,77,2.0,6500000.0
694,32,0.0,3.0,1.0,2.0,77,77,4.0,7000000.0
695,22,1.0,3.0,1.0,2.0,77,82,3.0,11500000.0
696,29,0.0,3.0,0.0,2.0,77,77,3.0,7000000.0
697,23,0.0,2.0,1.0,1.0,77,83,2.0,10500000.0
698,32,0.0,2.0,1.0,1.0,77,77,2.0,5000000.0
699,27,0.0,2.0,0.0,2.0,77,78,2.0,8500000.0
700,24,1.0,3.0,1.0,2.0,77,81,3.0,10000000.0
701,33,0.0,3.0,1.0,1.0,77,77,3.0,5500000.0
702,23,1.0,3.0,0.0,1.0,77,84,4.0,12500000.0
703,25,1.0,0.0,1.0,2.0,77,81,3.0,11500000.0
704,28,1.0,2.0,1.0,2.0,77,77,3.0,7000000.0
705,28,1.0,2.0,1.0,2.0,77,77,4.0,7000000.0
706,24,1.0,3.0,1.0,1.0,77,82,3.0,12000000.0
707,27,1.0,2.0,1.0,1.0,77,80,2.0,9000000.0
708,25,1.0,2.0,0.0,2.0,77,79,3.0,9000000.0
709,32,0.0,3.0,0.0,1.0,77,77,5.0,7000000.0
710,25,0.0,3.0,1.0,1.0,77,82,3.0,10000000.0
711,31,1.0,1.0,1.0,1.0,76,76,1.0,4700000.0
712,31,1.0,3.0,1.0,1.0,76,76,4.0,6500000.0
713,29,0.0,2.0,1.0,2.0,76,76,2.0,6000000.0
714,28,1.0,1.0,0.0,1.0,76,78,1.0,6500000.0
715,25,1.0,3.0,1.0,1.0,76,81,3.0,10000000.0
716,28,0.0,0.0,1.0,1.0,76,76,3.0,8000000.0
717,24,1.0,2.0,0.0,1.0,76,81,3.0,8500000.0
718,29,1.0,1.0,1.0,1.0,76,76,1.0,5000000.0
719,31,1.0,3.0,1.0,2.0,76,76,3.0,6500000.0
720,30,1.0,2.0,1.0,2.0,76,76,2.0,5500000.0
721,33,0.0,3.0,1.0,2.0,76,76,4.0,4500000.0
722,24,2.0,0.0,0.0,1.0,76,81,4.0,10500000.0
723,24,1.0,1.0,1.0,1.0,76,83,1.0,8000000.0
724,23,1.0,2.0,1.0,1.0,76,83,2.0,9500000.0
725,20,0.0,3.0,1.0,1.0,76,86,3.0,12500000.0
726,23,1.0,3.0,1.0,1.0,76,83,3.0,9500000.0
727,24,0.0,2.0,0.0,1.0,76,80,3.0,8500000.0
728,22,1.0,3.0,0.0,1.0,76,83,4.0,11000000.0
729,24,1.0,3.0,1.0,1.0,76,80,3.0,10000000.0
730,27,0.0,3.0,1.0,1.0,76,77,3.0,8500000.0
731,29,1.0,3.0,1.0,2.0,76,76,3.0,6000000.0
732,22,1.0,3.0,0.0,2.0,76,85,4.0,11500000.0
733,21,1.0,3.0,0.0,1.0,76,81,3.0,8500000.0
734,30,1.0,1.0,1.0,2.0,76,76,1.0,4900000.0
735,26,1.0,2.0,1.0,2.0,76,77,3.0,7500000.0
736,22,1.0,3.0,1.0,1.0,76,82,4.0,10500000.0
737,24,1.0,0.0,1.0,1.0,76,81,4.0,10500000.0
738,31,0.0,0.0,1.0,1.0,76,76,3.0,7000000.0
739,26,1.0,3.0,1.0,2.0,76,77,3.0,9000000.0
740,28,0.0,3.0,0.0,3.0,76,76,4.0,8000000.0
741,29,1.0,3.0,0.0,1.0,76,76,3.0,7500000.0
742,23,1.0,3.0,1.0,1.0,76,83,4.0,10500000.0
743,23,1.0,3.0,1.0,1.0,76,83,4.0,11000000.0
744,25,1.0,2.0,1.0,1.0,76,81,2.0,8500000.0
745,27,1.0,2.0,1.0,2.0,76,76,3.0,6500000.0
746,23,2.0,0.0,1.0,2.0,76,81,3.0,10500000.0
747,32,1.0,2.0,0.0,2.0,76,76,3.0,4300000.0
748,33,0.0,3.0,1.0,1.0,76,76,3.0,4700000.0
749,27,1.0,0.0,1.0,3.0,76,76,2.0,8000000.0
750,31,1.0,3.0,1.0,1.0,76,76,4.0,6500000.0
751,30,0.0,0.0,1.0,2.0,76,76,3.0,7500000.0
752,26,1.0,3.0,1.0,1.0,76,77,3.0,9000000.0
753,31,1.0,2.0,1.0,1.0,76,76,2.0,5000000.0
754,27,1.0,0.0,1.0,2.0,76,77,3.0,9000000.0
755,30,0.0,2.0,1.0,1.0,76,76,3.0,5500000.0
756,34,0.0,3.0,0.0,1.0,76,76,2.0,2300000.0
757,27,1.0,3.0,1.0,1.0,76,76,3.0,8000000.0
758,36,0.0,1.0,1.0,2.0,76,76,1.0,1000000.0
759,24,1.0,0.0,1.0,1.0,76,79,4.0,10000000.0
760,27,2.0,3.0,1.0,1.0,76,76,3.0,8000000.0
761,26,3.0,3.0,0.0,2.0,76,77,3.0,9000000.0
762,27,1.0,0.0,1.0,2.0,76,76,4.0,8000000.0
763,22,0.0,3.0,0.0,1.0,76,83,4.0,11000000.0
764,27,1.0,2.0,0.0,2.0,76,78,2.0,7500000.0
765,23,1.0,3.0,0.0,1.0,76,80,3.0,8500000.0
766,31,1.0,3.0,1.0,1.0,76,76,3.0,6500000.0
767,28,1.0,1.0,1.0,1.0,76,77,1.0,6000000.0
768,27,1.0,2.0,0.0,1.0,76,77,3.0,7000000.0
769,26,0.0,3.0,1.0,1.0,76,77,3.0,9000000.0
770,33,1.0,0.0,1.0,3.0,76,76,3.0,4800000.0
771,28,1.0,3.0,1.0,2.0,76,76,3.0,7500000.0
772,19,1.0,3.0,1.0,1.0,76,86,3.0,12000000.0
773,33,2.0,3.0,0.0,2.0,76,76,4.0,4700000.0
774,33,1.0,2.0,1.0,2.0,76,76,2.0,3100000.0
775,26,1.0,3.0,1.0,1.0,76,79,3.0,9500000.0
776,27,1.0,3.0,1.0,2.0,76,76,3.0,8000000.0
777,31,0.0,2.0,1.0,2.0,76,76,2.0,5000000.0
778,24,0.0,0.0,0.0,2.0,76,79,4.0,10000000.0
779,27,1.0,2.0,0.0,1.0,76,76,3.0,6500000.0
780,24,1.0,3.0,1.0,1.0,76,79,3.0,8000000.0
781,30,0.0,2.0,1.0,1.0,76,76,2.0,5500000.0
782,26,1.0,2.0,1.0,1.0,76,81,2.0,8500000.0
783,33,1.0,0.0,1.0,3.0,76,76,3.0,4800000.0
784,26,0.0,0.0,1.0,1.0,76,79,4.0,9500000.0
785,26,0.0,2.0,1.0,1.0,76,76,2.0,6500000.0
786,22,0.0,3.0,0.0,1.0,76,84,4.0,11500000.0
787,26,1.0,3.0,0.0,1.0,76,79,3.0,8000000.0
788,29,1.0,0.0,1.0,1.0,76,76,3.0,7500000.0
789,32,0.0,3.0,1.0,3.0,76,76,4.0,6000000.0
790,27,1.0,3.0,1.0,2.0,76,76,3.0,8000000.0
791,27,0.0,2.0,1.0,1.0,76,77,2.0,7500000.0
792,30,2.0,0.0,1.0,3.0,76,76,2.0,7500000.0
793,29,3.0,2.0,0.0,2.0,76,76,4.0,6000000.0
794,36,1.0,1.0,1.0,2.0,76,76,1.0,1000000.0
795,28,1.0,1.0,1.0,1.0,76,78,1.0,6500000.0
796,25,1.0,3.0,1.0,1.0,76,77,3.0,9000000.0
797,28,1.0,2.0,1.0,2.0,76,77,2.0,7000000.0
798,28,1.0,3.0,0.0,1.0,76,77,3.0,7000000.0
799,26,0.0,3.0,1.0,1.0,76,76,2.0,6500000.0
800,26,1.0,3.0,1.0,1.0,76,77,3.0,7500000.0
801,28,0.0,2.0,0.0,1.0,76,78,2.0,7500000.0
802,25,3.0,0.0,1.0,1.0,76,79,3.0,10000000.0
803,33,0.0,1.0,1.0,1.0,76,76,1.0,3900000.0
804,30,0.0,2.0,1.0,1.0,76,76,2.0,5500000.0
805,23,1.0,3.0,1.0,1.0,76,81,3.0,10500000.0
806,30,0.0,0.0,1.0,1.0,76,76,3.0,7500000.0
807,26,0.0,3.0,1.0,1.0,76,79,4.0,8000000.0
808,29,1.0,2.0,1.0,1.0,76,76,3.0,6000000.0
809,28,1.0,3.0,1.0,1.0,76,76,3.0,8000000.0
810,27,2.0,0.0,1.0,1.0,76,77,4.0,9000000.0
811,35,1.0,0.0,1.0,2.0,76,76,4.0,3400000.0
812,31,0.0,2.0,1.0,1.0,76,76,2.0,5000000.0
813,22,1.0,2.0,1.0,2.0,76,83,2.0,9500000.0
814,30,1.0,2.0,1.0,2.0,76,76,2.0,5500000.0
815,26,2.0,0.0,1.0,2.0,76,76,4.0,8500000.0
816,30,1.0,2.0,0.0,2.0,76,76,2.0,5500000.0
817,30,0.0,2.0,1.0,1.0,76,76,2.0,5500000.0
818,26,1.0,0.0,1.0,2.0,76,77,4.0,9000000.0
